종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
092460,한라IMS,"6,730","60","0.90","6,730","6,680","5,302","35,501,120","6,870","6,870","6,650","500",원(KRW),"11,744,978","79,043,701,940",
060980,한라홀딩스,"40,800","-600","1.45","40,850","40,800","10,421","425,740,150","40,750","41,100","40,650","5,000",원(KRW),"10,472,070","427,260,456,000",
222810,한류AI센터,"1,020","0","0.00","1,030","1,020","242,359","247,133,730","1,020","1,075","1,000","100",원(KRW),"19,535,306","19,926,012,120",
039670,한류타임즈,"917","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"59,922,652","54,949,071,884",
053690,한미글로벌,"8,540","-20","0.23","8,540","8,530","52,751","450,109,710","8,500","8,640","8,400","500",원(KRW),"10,957,550","93,577,477,000",
042700,한미반도체,"5,860","20","0.34","5,860","5,850","64,579","375,743,550","5,820","5,890","5,730","200",원(KRW),"57,223,890","335,331,995,400",
008930,한미사이언스,"43,700","700","1.63","43,700","43,650","83,344","3,638,946,600","43,050","44,250","42,750","500",원(KRW),"64,742,860","2,829,262,982,000",
128940,한미약품,"291,000","2,500","0.87","291,500","291,000","35,340","10,318,738,000","286,000","295,500","286,000","2,500",원(KRW),"11,612,184","3,379,145,544,000",
047080,한빛소프트,"2,980","-15","0.50","2,985","2,980","37,850","111,995,340","2,940","3,000","2,920","500",원(KRW),"24,779,836","73,843,911,280",
009240,한샘,"67,200","3,600","5.66","67,300","67,200","142,832","9,480,858,600","63,000","68,400","63,000","1,000",원(KRW),"23,533,928","1,581,479,961,600",
020000,한섬,"30,850","-50","0.16","30,900","30,850","57,939","1,789,550,800","30,800","31,350","30,400","500",원(KRW),"24,630,000","759,835,500,000",
003680,한성기업,"5,780","10","0.17","5,780","5,770","85,386","489,860,200","5,700","5,940","5,690","5,000",원(KRW),"6,119,995","35,373,571,100",
105630,한세실업,"19,150","-100","0.52","19,200","19,150","103,391","1,989,173,100","19,150","19,650","18,750","500",원(KRW),"40,000,000","766,000,000,000",
069640,한세엠케이,"4,795","-25","0.52","4,800","4,795","143,103","689,141,660","4,750","4,895","4,750","500",원(KRW),"12,909,322","61,900,198,990",
016450,한세예스24홀딩스,"7,430","80","1.09","7,430","7,350","11,953","87,406,460","7,350","7,430","7,170","500",원(KRW),"40,000,000","297,200,000,000",
010420,한솔PNS,"1,590","35","2.25","1,595","1,590","236,523","367,783,490","1,565","1,595","1,520","500",원(KRW),"20,493,012","32,583,889,080",
009180,한솔로지스틱스,"1,195","0","0.00","1,200","1,195","59,588","70,834,295","1,195","1,200","1,175","500",원(KRW),"27,477,425","32,835,522,875",
070300,한솔시큐어,"5,470","180","3.40","5,470","5,450","27,631","147,734,510","5,230","5,470","5,200","500",원(KRW),"7,366,074","40,292,424,780",
221610,한솔씨앤피,"6,050","130","2.20","6,050","5,990","17,646","104,913,180","5,920","6,100","5,760","500",원(KRW),"3,993,673","24,161,721,650",
070590,한솔인티큐브,"2,650","-40","1.49","2,680","2,650","28,657","75,062,915","2,700","2,700","2,600","500",원(KRW),"13,879,521","36,780,730,650",
213500,한솔제지,"15,050","100","0.67","15,100","15,050","62,144","938,476,100","15,050","15,200","14,850","5,000",원(KRW),"23,800,576","358,198,668,800",
014680,한솔케미칼,"78,100","200","0.26","78,100","78,000","21,109","1,634,483,800","77,100","78,200","76,200","5,000",원(KRW),"11,295,195","882,154,729,500",
004710,한솔테크닉스,"6,510","410","6.72","6,510","6,490","427,571","2,701,286,880","6,300","6,560","6,080","5,000",원(KRW),"32,109,878","209,035,305,780",
004150,한솔홀딩스,"4,070","5","0.12","4,070","4,060","45,765","184,801,015","4,015","4,095","3,970","5,000",원(KRW),"47,183,679","192,037,573,530",
025750,한솔홈데코,"1,185","25","2.16","1,185","1,180","658,791","767,825,685","1,160","1,185","1,135","1,000",원(KRW),"80,565,149","95,469,701,565",
226440,한송네오텍,"1,340","15","1.13","1,345","1,340","496,503","650,793,945","1,300","1,345","1,280","100",원(KRW),"39,601,008","53,065,350,720",
042520,한스바이오메드,"21,200","-50","0.24","21,200","21,150","42,302","890,942,250","21,250","21,600","20,650","500",원(KRW),"9,902,454","209,932,024,800",
004960,한신공영,"15,600","-200","1.27","15,950","15,600","13,860","219,327,500","15,800","16,200","15,600","5,000",원(KRW),"11,570,702","180,502,951,200",
011700,한신기계,"1,665","10","0.60","1,670","1,665","456,539","759,191,815","1,655","1,705","1,605","500",원(KRW),"32,446,151","54,022,841,415",
078350,한양디지텍,"4,325","155","3.72","4,325","4,280","65,032","277,758,300","4,150","4,350","4,115","500",원(KRW),"10,000,000","43,250,000,000",
045100,한양이엔지,"10,500","0","0.00","10,550","10,500","45,469","475,274,400","10,500","10,650","10,300","500",원(KRW),"18,000,000","189,000,000,000",
001750,한양증권,"7,000","40","0.57","7,000","6,990","5,137","35,779,810","6,950","7,100","6,910","5,000",원(KRW),"12,728,534","89,099,738,000",
001755,한양증권우,"8,160","60","0.74","8,160","8,150","56","447,920","8,090","8,200","7,920","5,000",원(KRW),"525,000","4,284,000,000",
018880,한온시스템,"11,600","-150","1.28","11,650","11,600","504,943","5,872,387,800","11,650","11,850","11,550","100",원(KRW),"533,800,000","6,192,080,000,000",
009420,한올바이오파마,"24,300","200","0.83","24,350","24,300","228,365","5,583,533,600","24,000","24,950","23,650","500",원(KRW),"52,240,638","1,269,447,503,400",
014130,한익스프레스,"6,100","-50","0.81","6,100","6,050","105,360","637,683,330","6,080","6,170","5,970","500",원(KRW),"12,000,000","73,200,000,000",
046110,한일네트웍스,"4,280","15","0.35","4,280","4,255","30,624","130,207,320","4,205","4,340","4,190","500",원(KRW),"11,954,227","51,164,091,560",
024740,한일단조,"1,345","5","0.37","1,350","1,345","203,331","272,888,145","1,325","1,365","1,320","500",원(KRW),"29,891,328","40,203,836,160",
005860,한일사료,"1,690","35","2.11","1,695","1,690","532,386","900,521,150","1,665","1,750","1,640","500",원(KRW),"39,403,685","66,592,227,650",
300720,한일시멘트,"103,500","2,500","2.48","103,500","102,500","585","60,456,500","101,000","104,500","101,000","5,000",원(KRW),"4,144,970","429,004,395,000",
123840,한일진공,"937","12","1.30","938","937","186,626","173,770,858","921","952","908","100",원(KRW),"56,205,977","52,665,000,449",
002220,한일철강,"2,065","25","1.23","2,065","2,035","12,860","26,038,840","2,020","2,065","2,005","500",원(KRW),"22,322,330","46,095,611,450",
006390,한일현대시멘트,"31,200","2,650","9.28","31,250","31,200","113,519","3,482,855,100","28,800","32,350","28,550","5,000",원(KRW),"16,821,290","524,824,248,000",
003300,한일홀딩스,"46,650","-250","0.53","46,750","46,650","3,706","173,115,250","46,950","47,300","46,200","5,000",원(KRW),"5,994,356","279,636,707,400",
007770,한일화학,"18,950","4,350","29.79","0","18,950","524,299","9,215,842,500","14,950","18,950","14,950","500",원(KRW),"3,510,000","66,514,500,000",
051600,한전KPS,"31,300","500","1.62","31,300","31,250","91,509","2,843,773,500","30,900","31,550","30,500","200",원(KRW),"45,000,000","1,408,500,000,000",
052690,한전기술,"17,700","0","0.00","17,700","17,650","20,916","367,405,150","17,550","17,900","17,400","200",원(KRW),"38,220,000","676,494,000,000",
130660,한전산업,"3,225","-5","0.15","3,225","3,220","58,044","184,636,600","3,190","3,225","3,145","500",원(KRW),"32,600,000","105,135,000,000",
107640,한중엔시에스,"2,500","0","0.00","2,500","2,205","2","5,000","2,500","2,500","2,500","500",원(KRW),"3,795,000","9,487,500,000",
002320,한진,"30,850","-450","1.44","30,900","30,850","21,739","678,519,100","31,000","31,800","30,850","5,000",원(KRW),"11,974,656","369,418,137,600",
097230,한진중공업,"4,435","0","0.00","4,440","4,435","62,651","276,225,520","4,440","4,465","4,365","5,000",원(KRW),"83,274,281","369,321,436,235",
003480,한진중공업홀딩스,"3,005","5","0.17","3,005","3,000","3,115","9,326,670","2,970","3,025","2,970","5,000",원(KRW),"29,529,812","88,737,085,060",
180640,한진칼,"29,950","-650","2.12","30,000","29,950","343,746","10,346,172,900","30,800","30,800","29,900","2,500",원(KRW),"59,170,458","1,772,155,217,100",
18064K,한진칼우,"38,750","-750","1.90","39,000","38,750","13,006","505,949,650","39,000","39,850","38,500","2,500",원(KRW),"536,766","20,799,682,500",
005110,한창,"2,755","60","2.23","2,760","2,755","1,047,056","2,883,635,260","2,775","2,805","2,715","500",원(KRW),"34,790,269","95,847,191,095",
079170,한창산업,"5,820","380","6.99","5,820","5,810","10,458","59,216,710","5,340","5,820","5,340","500",원(KRW),"5,200,000","30,264,000,000",
009460,한창제지,"2,635","30","1.15","2,640","2,635","823,746","2,153,461,180","2,585","2,660","2,565","500",원(KRW),"59,667,486","157,223,825,610",
086960,한컴MDS,"11,350","250","2.25","11,400","11,350","11,526","129,377,700","11,250","11,350","10,950","500",원(KRW),"8,828,608","100,204,700,800",
054920,한컴시큐어,"2,620","145","5.86","2,620","2,590","34,561","87,645,925","2,475","2,620","2,460","500",원(KRW),"18,796,541","49,246,937,420",
077280,한컴지엠디,"2,015","0","0.00","2,030","2,015","6,589","13,151,680","2,015","2,050","1,980","500",원(KRW),"11,766,339","23,709,173,085",
002680,한탑,"1,860","-5","0.27","1,890","1,860","35,769","65,881,045","1,920","1,920","1,785","500",원(KRW),"20,800,000","38,688,000,000",
066110,한프,"1,200","10","0.84","1,205","1,200","32,511","39,099,585","1,195","1,230","1,195","500",원(KRW),"52,799,600","63,359,520,000",
000880,한화,"21,700","-200","0.91","21,700","21,650","151,288","3,283,633,050","21,900","21,950","21,350","5,000",원(KRW),"74,958,735","1,626,604,549,500",
00088K,한화3우B,"12,900","-50","0.39","12,900","12,850","41,487","531,644,700","12,900","12,950","12,700","5,000",원(KRW),"22,472,000","289,888,800,000",
027390,한화갤러리아타임월드,"17,400","350","2.05","17,400","17,350","10,014","172,199,700","16,700","17,400","16,700","5,000",원(KRW),"6,000,131","104,402,279,400",
088350,한화생명,"2,205","-60","2.65","2,210","2,205","2,335,552","5,207,265,860","2,270","2,270","2,205","5,000",원(KRW),"868,530,000","1,915,108,650,000",
000370,한화손해보험,"3,215","-95","2.87","3,220","3,215","51,589","166,987,690","3,265","3,310","3,215","5,000",원(KRW),"116,738,915","375,315,611,725",
265920,한화수성스팩,"2,120","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"4,440,000","9,412,800,000",
317320,한화에스비아이스팩,"3,345","-10","0.30","3,345","3,330","219,257","726,279,490","3,380","3,390","3,255","100",원(KRW),"4,360,000","14,584,200,000",
012450,한화에어로스페이스,"30,700","300","0.99","30,750","30,700","167,793","5,289,400,550","30,300","31,300","30,300","5,000",원(KRW),"51,560,000","1,582,892,000,000",
264290,한화에이스스팩3호,"2,155","-40","1.82","2,160","2,155","21,678","46,917,180","2,220","2,220","2,155","100",원(KRW),"3,080,000","6,637,400,000",
279410,한화에이스스팩4호,"2,125","5","0.24","2,125","2,105","2,102","4,425,520","2,105","2,150","2,105","100",원(KRW),"3,495,000","7,426,875,000",
000885,한화우,"27,600","-300","1.08","27,600","27,550","9,057","248,323,750","27,700","27,750","27,050","5,000",원(KRW),"479,294","13,228,514,400",
009830,한화케미칼,"17,150","-50","0.29","17,150","17,100","361,006","6,180,277,350","17,100","17,250","17,000","5,000",원(KRW),"161,479,290","2,769,369,823,500",
009835,한화케미칼우,"11,000","-50","0.45","11,000","10,900","6,113","66,805,850","10,700","11,200","10,700","5,000",원(KRW),"1,123,737","12,361,107,000",
003530,한화투자증권,"2,070","-15","0.72","2,070","2,065","225,461","467,931,605","2,080","2,105","2,055","5,000",원(KRW),"214,547,775","444,113,894,250",
003535,한화투자증권우,"2,040","30","1.49","2,040","2,020","4,685","9,477,380","2,015","2,050","2,010","5,000",원(KRW),"4,800,000","9,792,000,000",
102210,해덕파워웨이,"1,100","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"73,696,405","81,066,045,500",
220630,해마로푸드서비스,"2,470","0","0.00","2,475","2,470","217,134","536,697,710","2,455","2,490","2,450","100",원(KRW),"94,689,760","233,883,707,200",
195870,해성디에스,"11,700","-100","0.85","11,750","11,700","14,004","164,727,250","11,650","11,950","11,500","5,000",원(KRW),"17,000,000","198,900,000,000",
034810,해성산업,"9,210","-80","0.86","9,260","9,210","3,493","32,174,160","9,280","9,280","9,170","500",원(KRW),"9,780,000","90,073,800,000",
076610,해성옵틱스,"2,215","50","2.31","2,215","2,210","285,041","622,626,345","2,140","2,225","2,135","500",원(KRW),"30,987,500","68,637,312,500",
101530,해태제과식품,"7,700","-20","0.26","7,700","7,690","21,420","164,821,220","7,760","7,760","7,640","500",원(KRW),"29,116,822","224,199,529,400",
220180,핸디소프트,"3,110","75","2.47","3,110","3,100","133,073","422,203,140","2,950","3,390","2,950","500",원(KRW),"15,469,296","48,109,510,560",
143210,핸즈코퍼레이션,"6,140","0","0.00","6,150","6,140","11,222","69,002,410","6,190","6,200","5,900","500",원(KRW),"21,863,268","134,240,465,520",
900270,헝셩그룹,"1,090","122","12.60","1,090","1,085","25,995,268","28,446,423,135","961","1,155","940","0",중국위안(CNY),"80,000,000","87,200,000,000",
084990,헬릭스미스,"184,400","8,100","4.59","184,500","184,400","260,995","48,223,234,600","180,900","188,600","180,900","500",원(KRW),"15,956,260","2,942,334,344,000",
000720,현대건설,"41,350","1,250","3.12","41,350","41,300","791,511","32,583,044,000","40,400","41,750","40,000","5,000",원(KRW),"111,355,765","4,604,560,882,750",
267270,현대건설기계,"28,150","200","0.72","28,150","28,100","82,949","2,318,996,800","28,100","28,200","27,500","5,000",원(KRW),"19,700,793","554,577,322,950",
000725,현대건설우,"152,500","3,000","2.01","152,500","152,000","315","47,777,000","149,500","154,000","149,500","5,000",원(KRW),"98,856","15,075,540,000",
170030,현대공업,"2,805","65","2.37","2,805","2,785","40,491","111,716,245","2,705","2,805","2,680","500",원(KRW),"15,340,000","43,028,700,000",
005440,현대그린푸드,"11,500","100","0.88","11,500","11,450","187,749","2,111,697,800","11,200","11,600","11,000","500",원(KRW),"97,704,482","1,123,601,543,000",
086280,현대글로비스,"155,500","-500","0.32","156,000","155,500","38,240","5,985,311,500","155,000","158,500","155,000","500",원(KRW),"37,500,000","5,831,250,000,000",
064350,현대로템,"15,950","350","2.24","15,950","15,900","350,661","5,584,638,200","15,900","16,100","15,750","5,000",원(KRW),"85,000,000","1,355,750,000,000",
079430,현대리바트,"13,600","-250","1.81","13,600","13,550","120,472","1,608,152,000","13,300","13,600","13,050","1,000",원(KRW),"20,535,282","279,279,835,200",
012330,현대모비스,"238,500","-5,000","2.05","239,000","238,500","146,465","35,134,214,500","241,000","244,500","238,500","5,000",원(KRW),"95,306,694","22,730,646,519,000",
010620,현대미포조선,"37,700","-500","1.31","37,750","37,700","105,101","3,972,507,100","38,000","38,450","37,400","5,000",원(KRW),"39,942,149","1,505,819,017,300",
048410,현대바이오,"12,200","400","3.39","12,200","12,150","1,448,266","17,557,983,950","11,800","12,350","11,800","500",원(KRW),"34,637,192","422,573,742,400",
069960,현대백화점,"70,000","-900","1.27","70,100","70,000","51,160","3,612,844,600","70,400","71,500","70,000","5,000",원(KRW),"23,402,441","1,638,170,870,000",
004560,현대비앤지스틸,"8,390","80","0.96","8,390","8,310","22,929","191,107,680","8,400","8,430","8,200","5,000",원(KRW),"15,078,811","126,511,224,290",
004565,현대비앤지스틸우,"57,400","500","0.88","57,500","57,400","138","7,788,700","56,900","57,700","55,600","5,000",원(KRW),"109,852","6,305,504,800",
016790,현대사료,"12,100","450","3.86","12,100","12,000","40,692","486,099,700","11,500","12,100","11,500","500",원(KRW),"6,150,486","74,420,880,600",
011760,현대상사,"18,550","550","3.06","18,550","18,500","64,299","1,186,380,900","18,300","18,700","18,250","5,000",원(KRW),"13,228,966","245,397,319,300",
011200,현대상선,"3,220","70","2.22","3,225","3,220","450,302","1,440,442,390","3,095","3,250","3,095","5,000",원(KRW),"316,552,195","1,019,298,067,900",
004310,현대약품,"4,200","200","5.00","4,200","4,195","398,693","1,654,119,235","3,990","4,330","3,960","500",원(KRW),"32,000,000","134,400,000,000",
126560,현대에이치씨엔,"3,645","0","0.00","3,645","3,640","79,147","287,720,130","3,650","3,755","3,560","500",원(KRW),"112,876,596","411,435,192,420",
017800,현대엘리베이,"76,100","1,800","2.42","76,100","76,000","343,025","26,108,964,500","76,000","77,000","75,500","5,000",원(KRW),"27,199,334","2,069,869,317,400",
